Site    ;NomeCliente                                       ;Finalidade                                        ;Contrato;CicloFaturam;Num_Fatura            ;Num_Nota_Fiscal;CodDDD;NumTelefone;Designacao                    ;Valor_a_pagar;sNomeLocalPT1                 ;Tip_Logradouro_1;Nome_Logradouro_1             ;Num_Imovel_1;Nome_Bairro_1       ;Cep_1   ;SiglaUF_1 ;sNomeLocalPT2                 ;Tip_Logradouro_2;Nome_Logradouro_2             ;Num_Imovel_2;Nome_Bairro_2       ;Cep_2   ;SiglaUF_2 ;Prod_Telefone;Velocidade_Circuito;Num_Pagina;Num_Linha;Data_Servico;Cod_Servico / Descricao_Servico                                                 ;Degrau;Num_Tel_Origem;Cod_Selecao;DDD_Tel_Destino;Telefone_Destino;Hr_Qtd_Chamada;Duracao;S;Valor_Servico;Aliquota_Icms;CONTA   ;NUM_DETALHE;Cod_L_Origem_Chamada    ;Cod_L_Destino_Chamada    ;Vencimento;CONTESTAR     ;VALOR_CONTESTA;Localidade          ;Telefone Origem ;Sigla Órgão Análise ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32614391   ;SAO CRISTOVAO        3261-4391;0000000061,62;SAO CRISTOVAO                 ;RUA             ;D JOSE VICENTE TAVORA         ;00000       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000014;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000062;02929                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;34491782   ;RIBEIROPOLIS         3449-1782;0000000061,62;RIBEIROPOLIS                  ;RUA             ;ROBUSTIANO MENEZES            ;00001       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000015;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3449-1782           ;      ;00000034491782;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000063;02931                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;34491782   ;RIBEIROPOLIS         3449-1782;0000000061,62;RIBEIROPOLIS                  ;RUA             ;ROBUSTIANO MENEZES            ;00001       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000016;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000064;02931                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;34491783   ;RIBEIROPOLIS         3449-1783;0000000061,62;RIBEIROPOLIS                  ;PCA             ;TOMAZ ACIOLY DOS SANTOS       ;00000       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000017;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3449-1783           ;      ;00000034491783;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000065;02931                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;34491783   ;RIBEIROPOLIS         3449-1783;0000000061,62;RIBEIROPOLIS                  ;PCA             ;TOMAZ ACIOLY DOS SANTOS       ;00000       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000018;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000066;02931                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;34492200   ;RIBEIROPOLIS         3449-2200;0000000061,62;RIBEIROPOLIS                  ;AV              ;LEANDRO MACIEL                ;00348       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000019;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3449-2200           ;      ;00000034492200;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000067;02931                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;34492200   ;RIBEIROPOLIS         3449-2200;0000000061,62;RIBEIROPOLIS                  ;AV              ;LEANDRO MACIEL                ;00348       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000020;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000068;02931                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;34432097   ;CAMPO DO BRITO       3443-2097;0000000061,62;CAMPO DO BRITO                ;TV              ;S JOSE                        ;00010       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000021;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3443-2097           ;      ;00000034432097;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000069;02933                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;34432097   ;CAMPO DO BRITO       3443-2097;0000000061,62;CAMPO DO BRITO                ;TV              ;S JOSE                        ;00010       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000022;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000070;02933                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33771018   ;ILHA DAS FLORES      3377-1018;0000000061,62;ILHA DAS FLORES               ;PCA             ;STO ANTONIO                   ;00125       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000023;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3377-1018           ;      ;00000033771018;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000071;02939                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35422122   ;CRISTINAPOLIS        3542-2122;0000000061,62;CRISTINAPOLIS                 ;PCA             ;BANDEIRA                      ;00025       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000024;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3542-2122           ;      ;00000035422122;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000072;02941                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35422122   ;CRISTINAPOLIS        3542-2122;0000000061,62;CRISTINAPOLIS                 ;PCA             ;BANDEIRA                      ;00025       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000025;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000073;02941                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35431388   ;INDIAROBA            3543-1388;0000000061,62;INDIAROBA                     ;PCA             ;ARQUIBALDO MENDONCA           ;00612       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000026;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3543-1388           ;      ;00000035431388;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000074;02942                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35431388   ;INDIAROBA            3543-1388;0000000061,62;INDIAROBA                     ;PCA             ;ARQUIBALDO MENDONCA           ;00612       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000027;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000075;02942                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36431088   ;RIACHAO DO DANTAS    3643-1088;0000000061,62;RIACHAO DO DANTAS             ;AV              ;DR LUIZ GARCIA                ;00174       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000028;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3643-1088           ;      ;00000036431088;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000076;02943                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36431088   ;RIACHAO DO DANTAS    3643-1088;0000000061,62;RIACHAO DO DANTAS             ;AV              ;DR LUIZ GARCIA                ;00174       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000029;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000077;02943                   ;00000                    ;01/12/2023;              ;              ;                    ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36431088   ;RIACHAO DO DANTAS    3643-1088;0000000061,62;RIACHAO DO DANTAS             ;AV              ;DR LUIZ GARCIA                ;00174       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000030;21/09/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000036431088;           ;079            ;0999107998      ;21:34:00      ;0:00:30;+;0000000000000;0000000000000;20231001;00000000078;02943                   ;38189                    ;01/12/2023;              ;              ;SE 2943 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36431088   ;RIACHAO DO DANTAS    3643-1088;0000000061,62;RIACHAO DO DANTAS             ;AV              ;DR LUIZ GARCIA                ;00174       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000031;21/09/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000036431088;           ;079            ;0999935819      ;21:34:00      ;0:00:54;+;0000000000000;0000000000000;20231001;00000000079;02943                   ;38189                    ;01/12/2023;              ;              ;SE 2943 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36431088   ;RIACHAO DO DANTAS    3643-1088;0000000061,62;RIACHAO DO DANTAS             ;AV              ;DR LUIZ GARCIA                ;00174       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000032;21/09/2023  ;03003/LIGACAO TELEFONE CELULAR        P/   COD AREA 79                          ;VC1   ;00000036431088;           ;079            ;0999920417      ;21:36:00      ;0:01:54;+;0000000000000;0000000000000;20231001;00000000080;02943                   ;38189                    ;01/12/2023;              ;              ;SE 2943 079         ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36431088   ;RIACHAO DO DANTAS    3643-1088;0000000061,62;RIACHAO DO DANTAS             ;AV              ;DR LUIZ GARCIA                ;00174       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000033;11/10/2023  ;03641/CHAMADA DDD                     P/  ARACAJU                               ;D2    ;36431088      ;           ;079            ;31943265        ;10:54:00      ;0:02:12;+;0000000000000;0000000000000;20231001;00000000081;02943                   ;04900                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36431536   ;RIACHAO DO DANTAS    3643-1536;0000000061,62;RIACHAO DO DANTAS             ;RUA             ;PREF ABILIO CARVALHO FONTES   ;00025       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000034;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3643-1536           ;      ;00000036431536;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000082;02943                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36431536   ;RIACHAO DO DANTAS    3643-1536;0000000061,62;RIACHAO DO DANTAS             ;RUA             ;PREF ABILIO CARVALHO FONTES   ;00025       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000035;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000083;02943                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32662069   ;SANTO AMARO DAS BROT 3266-2069;0000000061,62;SANTO AMARO DAS BROTAS        ;PCA             ;S JOSE                        ;00177       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000036;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3266-2069           ;      ;00000032662069;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000084;02947                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32662069   ;SANTO AMARO DAS BROT 3266-2069;0000000061,62;SANTO AMARO DAS BROTAS        ;PCA             ;S JOSE                        ;00177       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000037;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000085;02947                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32721778   ;JAPARATUBA           3272-1778;0000000061,62;JAPARATUBA                    ;PCA             ;CAIO TAVARES                  ;00068       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000039;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000087;02949                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;32721778   ;JAPARATUBA           3272-1778;0000000061,62;JAPARATUBA                    ;PCA             ;CAIO TAVARES                  ;00068       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000038;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3272-1778           ;      ;00000032721778;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000086;02949                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36481656   ;PEDRINHAS            3648-1656;0000000061,62;PEDRINHAS                     ;AV              ;JOSE ALVES DE ANDRADE         ;00020       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000040;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3648-1656           ;      ;00000036481656;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000088;02953                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;36481656   ;PEDRINHAS            3648-1656;0000000061,62;PEDRINHAS                     ;AV              ;JOSE ALVES DE ANDRADE         ;00020       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000041;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000089;02953                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35451341   ;TOMAR DO GERU        3545-1341;0000000061,62;TOMAR DO GERU                 ;RUA             ;ROBERIO DIAS                  ;00299       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000042;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3545-1341           ;      ;00000035451341;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000090;02956                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35451341   ;TOMAR DO GERU        3545-1341;0000000061,62;TOMAR DO GERU                 ;RUA             ;ROBERIO DIAS                  ;00299       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000043;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000091;02956                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33371058   ;POCO REDONDO         3337-1058;0000000061,62;POCO REDONDO                  ;TV              ;31 DE MARCO                   ;00099       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000044;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3337-1058           ;      ;00000033371058;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000092;02961                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;33371058   ;POCO REDONDO         3337-1058;0000000061,62;POCO REDONDO                  ;TV              ;31 DE MARCO                   ;00099       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000045;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000093;02961                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35491912   ;POCO VERDE           3549-1912;0000000061,62;POCO VERDE                    ;RUA             ;JOSE RODRIGUES DE MELO        ;00128       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000046;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3549-1912           ;      ;00000035491912;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000094;02963                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35492095   ;POCO VERDE           3549-2095;0000000061,62;POCO VERDE                    ;RUA             ;SIMAO DIAS                    ;00100       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000047;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3549-2095           ;      ;00000035492095;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000095;02963                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35492095   ;POCO VERDE           3549-2095;0000000061,62;POCO VERDE                    ;RUA             ;SIMAO DIAS                    ;00100       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000002   ;000000048;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000096;02963                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35492096   ;POCO VERDE           3549-2096;0000000061,62;POCO VERDE                    ;RUA             ;MANOEL ZACARIAS               ;00482       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000003   ;000000001;23/10/2023  ;00033/ASS. USO NAO RESIDENCIAL       DE 01/09/23 A 30/09/23 3549-2096           ;      ;00000035492096;           ;               ;                ;              ;       ;+;0000000061,62;0000000000000;20231001;00000000097;02963                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
CC417080;ESTADO DE SERGIPE - ADMINISTRACAO DIRETA          ;CUSTOMIZACAO DOS MEIOS DE ACESSO                  ;4504406 ;            ;1500025428467         ;00000281940B   ;079   ;35492096   ;POCO VERDE           3549-2096;0000000061,62;POCO VERDE                    ;RUA             ;MANOEL ZACARIAS               ;00482       ;9999CENTRO          ;        ;SE        ;                              ;                ;                              ;000000000000;                    ;        ;          ;LINHA INDIVID;                   ;0000003   ;000000002;23/10/2023  ;05967/CONSUMO MINUTOS                                                           ;      ;              ;           ;               ;                ;              ;       ;+;0000000000000;0000000000000;20231001;00000000098;02963                   ;00000                    ;01/12/2023;              ;              ;SE RHT              ;                ;          ;
